#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_uv  zp_vj
62388 GOODS-N 189.1976740 62.225022 -99.0000 0.89 -99.00 -99.00 0.90 -99.00 -99.00 0.86 0.94 -99.00 -99.00 -99.00 -99.00 3.89 -99.00 -99.00 6.300e+09 -9.900e+01 -9.900e+01 4371 -99 -99 9.060e+00 3.980e-01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7043 4.436e+09 -0.4167 1.3635
67582 GOODS-N 189.2202520 62.234699 1.0140 0.64 -99.00 -99.00 0.63 -99.00 -99.00 0.58 0.66 -99.00 -99.00 -99.00 -99.00 8.64 -99.00 -99.00 5.330e+09 -9.900e+01 -9.900e+01 9417 -99 -99 9.210e+00 6.310e-01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6753 3.596e+09 -0.4551 1.5456
102892 GOODS-S 53.0823060 -27.750776 -99.0000 0.74 -99.00 -99.00 0.76 -99.00 -99.00 0.66 0.80 -99.00 -99.00 -99.00 -99.00 0.45 -99.00 -99.00 1.120e+09 -9.900e+01 -9.900e+01 23170 -99 -99 8.060e+00 1.580e-02 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8250 9.252e+08 -0.4352 1.2036
81749 GOODS-N 189.1758510 62.262638 0.8580 5.06 -99.00 -99.00 5.03 -99.00 -99.00 5.05 5.07 -99.00 -99.00 -99.00 -99.00 141.54 -99.00 -99.00 9.120e+13 -9.900e+01 -9.900e+01 31307 -99 -99 9.010e+00 2.510e-01 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7338 6.696e+13 -0.3278 1.6864
37179 GOODS-S 53.1517440 -27.871867 -99.0000 0.49 -99.00 -99.00 0.64 -99.00 -99.00 0.36 0.54 -99.00 -99.00 -99.00 -99.00 1.25 -99.00 -99.00 5.240e+08 -9.900e+01 -9.900e+01 25630 -99 -99 8.060e+00 1.580e-02 1.84 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8250 4.326e+08 -0.4358 1.2323
70232 GOODS-S 53.1564020 -27.810814 0.6650 0.65 -99.00 -99.00 0.65 -99.00 -99.00 0.65 0.67 -99.00 -99.00 -99.00 -99.00 41.23 -99.00 -99.00 8.910e+10 -9.900e+01 -9.900e+01 2560 -99 -99 9.880e+00 3.980e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5652 5.035e+10 -0.5659 1.7717
86999 GOODS-N 189.3033040 62.271670 -99.0000 0.84 -99.00 -99.00 0.85 -99.00 -99.00 0.84 0.86 -99.00 -99.00 -99.00 -99.00 8.38 -99.00 -99.00 8.350e+09 -9.900e+01 -9.900e+01 11371 -99 -99 8.510e+00 1.000e-01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7642 6.379e+09 -0.3592 1.1683
52086 GOODS-S 53.1578070 -27.844311 0.5260 0.76 -99.00 -99.00 0.76 -99.00 -99.00 0.76 0.77 -99.00 -99.00 -99.00 -99.00 39.06 -99.00 -99.00 7.590e+08 -9.900e+01 -9.900e+01 772 -99 -99 7.630e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7919 6.013e+08 -0.3644 1.8545
111151 GOODS-S 53.1167190 -27.732612 0.6210 0.65 -99.00 -99.00 0.63 -99.00 -99.00 0.62 0.67 -99.00 -99.00 -99.00 -99.00 0.65 -99.00 -99.00 1.810e+09 -9.900e+01 -9.900e+01 30422 -99 -99 7.810e+00 1.000e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8494 1.534e+09 -0.5255 1.3920
93364 GOODS-N 189.3841570 62.282941 -99.0000 0.95 -99.00 -99.00 0.95 -99.00 -99.00 0.94 0.98 -99.00 -99.00 -99.00 -99.00 46.23 -99.00 -99.00 5.170e+11 -9.900e+01 -9.900e+01 36742 -99 -99 9.650e+00 1.580e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6420 3.316e+11 -0.4643 2.2131
65170 GOODS-S 53.1506620 -27.822825 -99.0000 0.56 -99.00 -99.00 0.57 -99.00 -99.00 0.52 0.62 -99.00 -99.00 -99.00 -99.00 1.30 -99.00 -99.00 2.020e+10 -9.900e+01 -9.900e+01 20117 -99 -99 9.160e+00 1.580e+01 1.29 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0652 1.317e+09 -0.4608 1.4503
100048 GOODS-S 53.1334960 -27.756635 -99.0000 0.32 -99.00 -99.00 0.33 -99.00 -99.00 0.29 0.36 -99.00 -99.00 -99.00 -99.00 2.86 -99.00 -99.00 7.700e+08 -9.900e+01 -9.900e+01 2289 -99 -99 9.320e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5345 4.115e+08 -0.5279 1.3985
110268 GOODS-N 189.4336860 62.310178 -99.0000 1.09 -99.00 -99.00 1.15 -99.00 -99.00 1.06 1.11 -99.00 -99.00 -99.00 -99.00 12.23 -99.00 -99.00 2.980e+11 -9.900e+01 -9.900e+01 8201 -99 -99 9.510e+00 6.310e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0359 1.071e+10 -0.5253 1.4506
108372 GOODS-S 53.0478360 -27.739397 2.9900 1.37 -99.00 -99.00 1.37 -99.00 -99.00 1.36 1.38 -99.00 -99.00 -99.00 -99.00 61.79 -99.00 -99.00 2.350e+12 -9.900e+01 -9.900e+01 25394 -99 -99 8.560e+00 6.310e+01 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0046 1.084e+10 -0.4868 1.3538
105656 GOODS-S 53.0802250 -27.744126 0.2170 0.41 -99.00 -99.00 0.39 -99.00 -99.00 0.41 0.42 -99.00 -99.00 -99.00 -99.00 14.88 -99.00 -99.00 1.650e+09 -9.900e+01 -9.900e+01 23047 -99 -99 8.060e+00 1.000e-02 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8220 1.352e+09 -0.4195 1.1865
74928 GOODS-S 53.1767470 -27.799668 -99.0000 5.25 -99.00 -99.00 nan -99.00 -99.00 5.25 5.25 -99.00 -99.00 -99.00 -99.00 149859.19 -99.00 -99.00 1.190e+14 -9.900e+01 -9.900e+01 8915 -99 -99 8.710e+00 1.000e-01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7678 9.106e+13 -0.2486 1.2180
65825 GOODS-S 53.1717330 -27.821792 0.9300 0.95 -99.00 -99.00 0.97 -99.00 -99.00 0.94 0.98 -99.00 -99.00 -99.00 -99.00 10.52 -99.00 -99.00 3.750e+11 -9.900e+01 -9.900e+01 15562 -99 -99 8.960e+00 6.310e+01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0110 4.131e+09 -0.4642 1.2801
62376 GOODS-N 189.1804330 62.225739 0.9040 0.92 -99.00 -99.00 0.85 -99.00 -99.00 0.83 0.94 -99.00 -99.00 -99.00 -99.00 12.42 -99.00 -99.00 1.950e+11 -9.900e+01 -9.900e+01 15451 -99 -99 9.340e+00 3.980e+01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0394 7.675e+09 -0.4873 1.4699
11168 GOODS-S 53.1681600 -27.927263 0.8100 0.43 -99.00 -99.00 0.33 -99.00 -99.00 0.41 0.47 -99.00 -99.00 -99.00 -99.00 1.69 -99.00 -99.00 7.930e+08 -9.900e+01 -9.900e+01 32886 -99 -99 8.010e+00 1.000e-02 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8276 6.563e+08 -0.4441 1.3237
54405 GOODS-N 189.1663610 62.213902 -99.0000 0.34 -99.00 -99.00 0.34 -99.00 -99.00 0.34 0.35 -99.00 -99.00 -99.00 -99.00 426.69 -99.00 -99.00 5.950e+10 -9.900e+01 -9.900e+01 34426 -99 -99 9.990e+00 2.510e+00 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6319 3.759e+10 -0.4250 2.4269
35579 GOODS-S 53.1863980 -27.874972 0.9960 0.94 -99.00 -99.00 0.94 -99.00 -99.00 0.93 0.96 -99.00 -99.00 -99.00 -99.00 2.93 -99.00 -99.00 1.810e+11 -9.900e+01 -9.900e+01 8200 -99 -99 9.480e+00 6.310e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0334 6.056e+09 -0.5232 1.4308
116341 GOODS-N 189.3118230 62.320257 -99.0000 1.20 -99.00 -99.00 1.21 -99.00 -99.00 1.19 1.21 -99.00 -99.00 -99.00 -99.00 4.03 -99.00 -99.00 8.710e+10 -9.900e+01 -9.900e+01 15809 -99 -99 9.010e+00 1.580e-02 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7303 6.362e+10 -0.3499 1.6714
127811 GOODS-S 53.0964160 -27.698182 -99.0000 2.56 -99.00 -99.00 1.84 -99.00 -99.00 0.04 2.59 -99.00 -99.00 -99.00 -99.00 0.63 -99.00 -99.00 2.460e+09 -9.900e+01 -9.900e+01 10705 -99 -99 7.100e+00 1.000e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6740 1.657e+09 -0.7477 1.1781
122941 GOODS-S 53.0770530 -27.708563 -99.0000 0.38 -99.00 -99.00 0.41 -99.00 -99.00 0.37 0.40 -99.00 -99.00 -99.00 -99.00 1.92 -99.00 -99.00 1.770e+09 -9.900e+01 -9.900e+01 2039 -99 -99 9.230e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6797 1.206e+09 -0.4870 1.4758
111435 GOODS-S 53.1126770 -27.729650 -99.0000 2.79 -99.00 -99.00 2.09 -99.00 -99.00 0.01 2.84 -99.00 -99.00 -99.00 -99.00 0.39 -99.00 -99.00 2.780e+10 -9.900e+01 -9.900e+01 10824 -99 -99 7.020e+00 1.580e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4616 1.282e+10 -0.7536 0.9625
118422 GOODS-N 189.3896080 62.328056 0.2710 0.42 -99.00 -99.00 0.39 -99.00 -99.00 0.36 0.45 -99.00 -99.00 -99.00 -99.00 350.75 -99.00 -99.00 2.020e+11 -9.900e+01 -9.900e+01 37129 -99 -99 9.950e+00 6.310e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5030 1.015e+11 -0.4842 2.1916
104992 GOODS-S 53.1180860 -27.740617 0.0770 0.09 -99.00 -99.00 0.09 -99.00 -99.00 0.09 0.09 -99.00 -99.00 -99.00 -99.00 110.88 -99.00 -99.00 2.440e+10 -9.900e+01 -9.900e+01 3288 -99 -99 9.700e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0530 1.292e+09 -0.5620 1.4703
105301 GOODS-N 189.2867710 62.304998 -99.0000 0.36 -99.00 -99.00 0.38 -99.00 -99.00 0.36 0.43 -99.00 -99.00 -99.00 -99.00 15.97 -99.00 -99.00 1.240e+11 -9.900e+01 -9.900e+01 18040 -99 -99 9.480e+00 6.310e+01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0334 4.153e+09 -0.4892 1.5723
101632 GOODS-S 53.1083100 -27.752084 0.3460 0.34 -99.00 -99.00 0.38 -99.00 -99.00 0.32 0.36 -99.00 -99.00 -99.00 -99.00 2.93 -99.00 -99.00 2.570e+09 -9.900e+01 -9.900e+01 2160 -99 -99 9.210e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5908 1.516e+09 -0.5047 1.3542
85710 GOODS-N 189.3161000 62.266530 -99.0000 0.35 -99.00 -99.00 0.34 -99.00 -99.00 0.32 0.36 -99.00 -99.00 -99.00 -99.00 7.84 -99.00 -99.00 1.030e+09 -9.900e+01 -9.900e+01 2283 -99 -99 9.210e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4736 4.857e+08 -0.5160 1.2962
122766 GOODS-S 53.0717630 -27.708439 0.6050 0.64 -99.00 -99.00 0.69 -99.00 -99.00 0.58 0.72 -99.00 -99.00 -99.00 -99.00 0.57 -99.00 -99.00 7.470e+09 -9.900e+01 -9.900e+01 7214 -99 -99 9.410e+00 1.580e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5766 4.306e+09 -0.5117 1.5656
126266 GOODS-S 53.0718720 -27.701040 -99.0000 0.40 -99.00 -99.00 0.39 -99.00 -99.00 0.40 0.40 -99.00 -99.00 -99.00 -99.00 49.08 -99.00 -99.00 1.200e+10 -9.900e+01 -9.900e+01 10768 -99 -99 9.110e+00 1.000e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7170 8.615e+09 -0.4165 1.8844
14212 GOODS-S 53.1831370 -27.917642 -99.0000 1.43 -99.00 -99.00 1.42 -99.00 -99.00 1.41 1.47 -99.00 -99.00 -99.00 -99.00 2.58 -99.00 -99.00 6.290e+10 -9.900e+01 -9.900e+01 4498 -99 -99 9.230e+00 6.310e-01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6788 4.272e+10 -0.4753 1.5029
59474 GOODS-S 53.1714470 -27.830399 -99.0000 0.06 -99.00 -99.00 0.75 -99.00 -99.00 0.05 0.07 -99.00 -99.00 -99.00 -99.00 10.09 -99.00 -99.00 1.140e+08 -9.900e+01 -9.900e+01 4990 -99 -99 9.230e+00 3.980e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2563 2.933e+07 -0.5140 1.2918
122027 GOODS-N 189.3076260 62.333754 -99.0000 0.85 -99.00 -99.00 0.86 -99.00 -99.00 0.75 0.93 -99.00 -99.00 -99.00 -99.00 1.21 -99.00 -99.00 1.700e+09 -9.900e+01 -9.900e+01 49 -99 -99 8.210e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7750 1.317e+09 -0.5810 0.7847
43404 GOODS-S 53.2077790 -27.858065 0.7650 0.69 -99.00 -99.00 0.71 -99.00 -99.00 0.68 0.71 -99.00 -99.00 -99.00 -99.00 5.78 -99.00 -99.00 2.590e+10 -9.900e+01 -9.900e+01 7219 -99 -99 9.570e+00 1.580e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6277 1.625e+10 -0.5195 1.7585
94812 GOODS-N 189.1614510 62.285139 -99.0000 0.48 -99.00 -99.00 0.48 -99.00 -99.00 0.48 0.48 -99.00 -99.00 -99.00 -99.00 87.49 -99.00 -99.00 3.300e+10 -9.900e+01 -9.900e+01 5020 -99 -99 9.880e+00 3.980e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5652 1.864e+10 -0.5519 1.8062
36925 GOODS-S 53.1733170 -27.872817 -99.0000 0.72 -99.00 -99.00 0.71 -99.00 -99.00 0.67 0.76 -99.00 -99.00 -99.00 -99.00 0.27 -99.00 -99.00 5.380e+08 -9.900e+01 -9.900e+01 13203 -99 -99 7.860e+00 1.000e-02 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8444 4.543e+08 -0.4986 1.1544
97655 GOODS-S 53.1140390 -27.761280 0.5410 0.76 -99.00 -99.00 0.75 -99.00 -99.00 0.75 0.77 -99.00 -99.00 -99.00 -99.00 30.28 -99.00 -99.00 6.950e+08 -9.900e+01 -9.900e+01 774 -99 -99 7.680e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7873 5.473e+08 -0.3489 1.8741
13541 GOODS-S 53.1584710 -27.918909 0.3730 0.16 -99.00 -99.00 0.16 -99.00 -99.00 0.16 0.16 -99.00 -99.00 -99.00 -99.00 158.35 -99.00 -99.00 1.880e+10 -9.900e+01 -9.900e+01 5749 -99 -99 9.720e+00 6.310e+01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0553 1.039e+09 -0.5489 1.5194
36931 GOODS-S 53.1712950 -27.870975 -99.0000 0.52 -99.00 -99.00 0.63 -99.00 -99.00 0.51 0.70 -99.00 -99.00 -99.00 -99.00 102.81 -99.00 -99.00 8.740e+10 -9.900e+01 -9.900e+01 835 -99 -99 9.830e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5792 5.061e+10 -0.4292 2.4976
31086 GOODS-S 53.1781300 -27.884897 0.8580 0.95 -99.00 -99.00 0.94 -99.00 -99.00 0.92 0.96 -99.00 -99.00 -99.00 -99.00 1.35 -99.00 -99.00 1.880e+10 -9.900e+01 -9.900e+01 14820 -99 -99 8.760e+00 3.980e+00 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1057 1.983e+09 -0.4700 1.2309
36110 GOODS-S 53.1724270 -27.873753 0.6110 0.62 -99.00 -99.00 0.61 -99.00 -99.00 0.61 0.65 -99.00 -99.00 -99.00 -99.00 4.09 -99.00 -99.00 2.000e+09 -9.900e+01 -9.900e+01 30550 -99 -99 8.060e+00 1.580e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8250 1.650e+09 -0.4369 1.2897
20000 GOODS-S 53.1642170 -27.903269 -99.0000 1.18 -99.00 -99.00 1.15 -99.00 -99.00 1.11 1.21 -99.00 -99.00 -99.00 -99.00 9.07 -99.00 -99.00 8.140e+11 -9.900e+01 -9.900e+01 827 -99 -99 9.680e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5970 4.861e+11 -0.2114 2.8572
52896 GOODS-N 189.1991330 62.209159 0.9610 0.94 -99.00 -99.00 0.96 -99.00 -99.00 0.93 0.96 -99.00 -99.00 -99.00 -99.00 19.59 -99.00 -99.00 2.070e+10 -9.900e+01 -9.900e+01 9546 -99 -99 9.320e+00 1.000e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6340 1.314e+10 -0.4858 1.5853
87701 GOODS-N 189.3114900 62.271326 1.5220 1.44 -99.00 -99.00 1.45 -99.00 -99.00 1.42 1.46 -99.00 -99.00 -99.00 -99.00 29.85 -99.00 -99.00 5.040e+11 -9.900e+01 -9.900e+01 17799 -99 -99 9.630e+00 2.510e+01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1093 5.509e+10 -0.4980 1.6625
84208 GOODS-N 189.1266370 62.266299 0.2320 0.15 -99.00 -99.00 0.27 -99.00 -99.00 0.14 0.15 -99.00 -99.00 -99.00 -99.00 10.80 -99.00 -99.00 2.730e+08 -9.900e+01 -9.900e+01 2037 -99 -99 9.210e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6753 1.842e+08 -0.4839 1.4460
40538 GOODS-N 189.1544700 62.186614 -99.0000 0.94 -99.00 -99.00 0.93 -99.00 -99.00 0.92 0.96 -99.00 -99.00 -99.00 -99.00 4.88 -99.00 -99.00 4.250e+09 -9.900e+01 -9.900e+01 14078 -99 -99 8.560e+00 2.510e-01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6107 2.595e+09 -0.4359 1.2067
125828 GOODS-S 53.0736630 -27.702460 1.1870 1.07 -99.00 -99.00 1.07 -99.00 -99.00 1.05 1.09 -99.00 -99.00 -99.00 -99.00 17.53 -99.00 -99.00 3.330e+11 -9.900e+01 -9.900e+01 10667 -99 -99 9.680e+00 6.310e+01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0506 1.685e+10 -0.5238 1.5725
108004 GOODS-S 53.1653390 -27.740842 -99.0000 0.69 -99.00 -99.00 0.80 -99.00 -99.00 0.64 0.74 -99.00 -99.00 -99.00 -99.00 1.33 -99.00 -99.00 2.180e+10 -9.900e+01 -9.900e+01 5480 -99 -99 9.160e+00 2.510e+01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0418 9.105e+08 -0.5142 1.2289
38854 GOODS-S 53.1781080 -27.868082 0.7130 0.67 -99.00 -99.00 0.67 -99.00 -99.00 0.65 0.69 -99.00 -99.00 -99.00 -99.00 1.95 -99.00 -99.00 8.300e+09 -9.900e+01 -9.900e+01 2293 -99 -99 9.400e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5695 4.727e+09 -0.5346 1.4763
27974 GOODS-S 53.1466120 -27.889677 -99.0000 0.52 -99.00 -99.00 0.50 -99.00 -99.00 0.46 0.64 -99.00 -99.00 -99.00 -99.00 13.11 -99.00 -99.00 8.810e+10 -9.900e+01 -9.900e+01 35404 -99 -99 9.920e+00 1.000e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6325 5.572e+10 -0.3045 2.5995
86604 GOODS-S 53.1452230 -27.777903 1.0990 1.20 -99.00 -99.00 1.05 -99.00 -99.00 0.97 1.21 -99.00 -99.00 -99.00 -99.00 45.25 -99.00 -99.00 8.950e+10 -9.900e+01 -9.900e+01 11885 -99 -99 9.360e+00 6.310e-01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6908 6.182e+10 -0.4667 1.7915
93209 GOODS-S 53.1722230 -27.765093 0.5730 0.57 -99.00 -99.00 0.57 -99.00 -99.00 0.53 0.58 -99.00 -99.00 -99.00 -99.00 1.34 -99.00 -99.00 1.910e+10 -9.900e+01 -9.900e+01 7464 -99 -99 9.540e+00 3.980e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4133 7.894e+09 -0.5268 1.5600
128465 GOODS-S 53.0654690 -27.696393 -99.0000 0.31 -99.00 -99.00 0.31 -99.00 -99.00 0.31 0.31 -99.00 -99.00 -99.00 -99.00 283.90 -99.00 -99.00 2.250e+10 -9.900e+01 -9.900e+01 459 -99 -99 9.700e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6211 1.399e+10 -0.5942 1.3474
121314 GOODS-N 189.3405020 62.334794 0.2110 0.38 -99.00 -99.00 0.40 -99.00 -99.00 0.37 0.38 -99.00 -99.00 -99.00 -99.00 12.10 -99.00 -99.00 5.610e+09 -9.900e+01 -9.900e+01 2040 -99 -99 9.260e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6835 3.835e+09 -0.4898 1.5082
71040 GOODS-N 189.1254180 62.241115 1.5250 1.42 -99.00 -99.00 1.37 -99.00 -99.00 1.30 1.45 -99.00 -99.00 -99.00 -99.00 17.90 -99.00 -99.00 5.540e+11 -9.900e+01 -9.900e+01 36614 -99 -99 9.510e+00 1.000e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6670 3.693e+11 -0.4534 2.1696
52841 GOODS-N 189.2226820 62.209540 0.5600 0.75 -99.00 -99.00 0.88 -99.00 -99.00 0.72 0.77 -99.00 -99.00 -99.00 -99.00 7.39 -99.00 -99.00 2.330e+13 -9.900e+01 -9.900e+01 37638 -99 -99 7.020e+00 6.310e+01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 3.708e+09 -0.7633 1.7793
30763 GOODS-S 53.1654670 -27.885331 0.6850 0.68 -99.00 -99.00 0.69 -99.00 -99.00 0.65 0.70 -99.00 -99.00 -99.00 -99.00 1.83 -99.00 -99.00 4.470e+10 -9.900e+01 -9.900e+01 10281 -99 -99 9.260e+00 1.580e+01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0798 3.568e+09 -0.4975 1.3581
44212 GOODS-N 189.2318000 62.193183 0.5590 0.62 -99.00 -99.00 0.57 -99.00 -99.00 0.53 0.64 -99.00 -99.00 -99.00 -99.00 1.93 -99.00 -99.00 2.230e+09 -9.900e+01 -9.900e+01 30671 -99 -99 7.960e+00 2.510e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8213 1.834e+09 -0.5153 1.3888
94231 GOODS-N 189.3795900 62.287426 -99.0000 0.95 -99.00 -99.00 0.90 -99.00 -99.00 0.84 0.95 -99.00 -99.00 -99.00 -99.00 78.58 -99.00 -99.00 1.730e+11 -9.900e+01 -9.900e+01 2307 -99 -99 9.760e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6500 1.126e+11 -0.5187 1.9158
63307 GOODS-S 53.1438410 -27.813469 -99.0000 0.39 -99.00 -99.00 0.38 -99.00 -99.00 0.38 0.39 -99.00 -99.00 -99.00 -99.00 233.32 -99.00 -99.00 2.410e+11 -9.900e+01 -9.900e+01 36607 -99 -99 9.340e+00 1.000e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6398 1.541e+11 -0.4477 1.9453
126851 GOODS-S 53.0972160 -27.698643 1.5650 1.44 -99.00 -99.00 1.46 -99.00 -99.00 1.41 1.47 -99.00 -99.00 -99.00 -99.00 4.99 -99.00 -99.00 5.470e+10 -9.900e+01 -9.900e+01 2044 -99 -99 9.340e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6904 3.777e+10 -0.4955 1.6375
31441 GOODS-S 53.1357960 -27.880769 0.2870 0.34 -99.00 -99.00 0.34 -99.00 -99.00 0.34 0.34 -99.00 -99.00 -99.00 -99.00 115.44 -99.00 -99.00 3.840e+10 -9.900e+01 -9.900e+01 2437 -99 -99 9.880e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6267 2.406e+10 -0.5411 1.9018
