#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_sfr  zp_uv  zp_vj  zspz_template_ms  zspz_ms  zspz_sfr  zspz_uv  zspz_vj  zg_template_ms  zg_ms  zg_sfr  zg_uv  zg_vj  figs_id  figs_field  figs_ra  figs_dec  ur_col
77442  GOODS-S  53.1807047  -27.795415  1.54  1.48  -99.  -99.  1.57  -99.  -99.  1.37  1.68  -99.  -99.  -99.  -99.  1.78  -99.  -99.  2.34e+11  -99.  -99.  10657  -99  -99  9.4  63.1  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.0224  5.236e+09  0.  0.1275  1.414  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2744  GS1  53.1807110  -27.795414  0.978
78942  GOODS-S  53.1780681  -27.792753  1.427  2.08  -99.  -99.  1.85  -99.  -99.  1.41  2.1  -99.  -99.  -99.  -99.  21.81  -99.  -99.  1.66e+11  -99.  -99.  11890  -99  -99  9.48  0.631  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.5171  8.586e+10  0.  0.9639  1.9484  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2569  GS1  53.1780780  -27.792741  2.000
107839  GOODS-N  189.3697636  62.306341  -99.  2.34  -99.  -99.  2.  -99.  -99.  2.27  2.41  -99.  -99.  -99.  -99.  3.54  -99.  -99.  5.61e+09  -99.  -99.  15667  -99  -99  8.06  0.01  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.7156  4.014e+09  0.  -0.0722  1.1053  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  864  GN2  189.3697840  62.306329  0.703
114845  GOODS-N  189.3624456  62.317678  0.398  0.42  -99.  -99.  0.39  -99.  -99.  0.4  0.48  -99.  -99.  -99.  -99.  1.32  -99.  -99.  5.84e+08  -99.  -99.  2162  -99  -99  9.23  1.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4793  2.797e+08  0.  0.1545  1.3646  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  632  GN2  189.3624680  62.317677  0.986
108529  GOODS-N  189.3570401  62.307618  -99.  1.22  -99.  -99.  1.17  -99.  -99.  1.09  1.32  -99.  -99.  -99.  -99.  0.53  -99.  -99.  3.28e+09  -99.  -99.  6951  -99  -99  8.91  0.631  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4605  1.512e+09  0.  0.0128  1.1942  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  840  GN2  189.3570440  62.307607  0.801
98465  GOODS-N  189.1858184  62.290293  -99.  0.69  -99.  -99.  1.48  -99.  -99.  0.6  0.84  -99.  -99.  -99.  -99.  0.68  -99.  -99.  1.37e+08  -99.  -99.  418  -99  -99  8.21  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6685  91700000.  0.  -0.0855  0.5934  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1808  GN1  189.1858060  62.290271  0.662
94908  GOODS-N  189.1579067  62.283983  -99.  1.19  -99.  -99.  1.18  -99.  -99.  1.15  1.25  -99.  -99.  -99.  -99.  1.29  -99.  -99.  2.16e+09  -99.  -99.  1909  -99  -99  8.96  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5585  1.204e+09  0.  0.1002  1.1937  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2069  GN1  189.1578940  62.283975  0.890
82356  GOODS-S  53.1455997  -27.786087  -99.  1.73  -99.  -99.  0.81  -99.  -99.  0.01  2.19  -99.  -99.  -99.  -99.  1.08  -99.  -99.  5.94e+08  -99.  -99.  166  -99  -99  7.91  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7302  4.334e+08  0.  -0.2464  0.7228  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2117  GS1  53.1456090  -27.786097  0.431
97773  GOODS-S  53.1722687  -27.760633  1.54  1.47  -99.  -99.  1.47  -99.  -99.  1.43  1.5  -99.  -99.  -99.  -99.  66.66  -99.  -99.  1.51e+12  -99.  -99.  27885  -99  -99  9.63  63.1  1.84  -99.  -99.  -99.  -99.  -99.  -99.  0.0351  5.29e+10  0.  0.4747  1.7659  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  724  GS1  53.1722630  -27.760622  1.433
86118  GOODS-S  53.1679419  -27.778056  -99.  0.11  -99.  -99.  0.11  -99.  -99.  0.1  0.12  -99.  -99.  -99.  -99.  3.01  -99.  -99.  31400000.  -99.  -99.  1911  -99  -99  9.06  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5699  17900000.  0.  0.2792  1.3213  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1509  GS1  53.1679340  -27.778077  1.117
113445  GOODS-N  189.3559847  62.318882  0.211  0.17  -99.  -99.  0.17  -99.  -99.  0.17  0.17  -99.  -99.  -99.  -99.  60.99  -99.  -99.  1.12e+09  -99.  -99.  2288  -99  -99  9.3  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4152  4.649e+08  0.  0.1073  1.3628  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  605  GN2  189.3559960  62.318881  0.933
92025  GOODS-S  53.1611226  -27.770336  -99.  1.03  -99.  -99.  0.71  -99.  -99.  0.94  1.15  -99.  -99.  -99.  -99.  1.6  -99.  -99.  3.11e+08  -99.  -99.  13207  -99  -99  8.06  0.01  0.92  -99.  -99.  -99.  -99.  -99.  -99.  0.7156  2.226e+08  0.  -0.0935  1.0766  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1023  GS1  53.1611290  -27.770332  0.674
88069  GOODS-S  53.1520734  -27.774814  0.764  0.76  -99.  -99.  0.76  -99.  -99.  0.74  0.78  -99.  -99.  -99.  -99.  14.02  -99.  -99.  9.9e+10  -99.  -99.  10182  -99  -99  9.81  10.  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.2409  2.384e+10  0.  0.369  1.6738  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1274  GS1  53.1520550  -27.774748  1.295
87372  GOODS-S  53.1931062  -27.77556  1.22  1.24  -99.  -99.  1.24  -99.  -99.  1.23  1.26  -99.  -99.  -99.  -99.  23.23  -99.  -99.  4.58e+10  -99.  -99.  34152  -99  -99  9.44  1.  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.5064  2.321e+10  0.  0.8688  2.0224  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1361  GS1  53.1930950  -27.775567  1.919
105838  GOODS-N  189.337459  62.302756  -99.  2.05  -99.  -99.  1.85  -99.  -99.  1.95  2.15  -99.  -99.  -99.  -99.  0.53  -99.  -99.  4.68e+09  -99.  -99.  11370  -99  -99  8.46  0.1  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.6421  3.003e+09  0.  -0.0178  1.1527  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  943  GN2  189.3374620  62.302751  0.762
85940  GOODS-S  53.1904083  -27.779952  -99.  2.01  -99.  -99.  1.83  -99.  -99.  1.85  2.16  -99.  -99.  -99.  -99.  0.57  -99.  -99.  3.28e+11  -99.  -99.  18024  -99  -99  9.06  63.1  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.0112  3.688e+09  0.  0.1011  1.3546  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1657  GS1  53.1903940  -27.779954  0.936
115418  GOODS-N  189.3934998  62.317703  -99.  0.05  -99.  -99.  1.93  -99.  -99.  0.01  3.33  -99.  -99.  -99.  -99.  0.62  -99.  -99.  1330000.  -99.  -99.  184  -99  -99  8.81  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.5929  787500.  0.  0.5041  1.1479  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3472  GN2  189.3934730  62.317702  1.351
104515  GOODS-N  189.3264844  62.301042  -99.  1.59  -99.  -99.  1.18  -99.  -99.  1.4  1.97  -99.  -99.  -99.  -99.  0.44  -99.  -99.  8.29e+08  -99.  -99.  535  -99  -99  7.91  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7297  6.046e+08  0.  -0.2519  0.9556  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4276  GN2  189.3265000  62.301047  0.476
111656  GOODS-N  189.3368703  62.312008  -99.  4.75  -99.  -99.  4.41  -99.  -99.  4.29  5.5  -99.  -99.  -99.  -99.  0.64  -99.  -99.  1.22e+10  -99.  -99.  3990  -99  -99  8.46  0.1  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.6421  7.829e+09  0.  -0.1235  1.0505  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  741  GN2  189.3368390  62.312006  0.622
117541  GOODS-N  189.3891665  62.321204  -99.  1.38  -99.  -99.  1.52  -99.  -99.  1.31  1.48  -99.  -99.  -99.  -99.  1.69  -99.  -99.  3.93e+09  -99.  -99.  2403  -99  -99  9.06  2.51  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.2281  8.956e+08  0.  -0.1304  1.1444  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  566  GN2  189.3891770  62.321209  0.628
108448  GOODS-N  189.3793856  62.308392  1.199  1.05  -99.  -99.  1.07  -99.  -99.  1.04  1.07  -99.  -99.  -99.  -99.  6.38  -99.  -99.  2.38e+11  -99.  -99.  5729  -99  -99  9.23  63.1  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.016  3.816e+09  0.  -0.047  1.2515  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  815  GN2  189.3794130  62.308391  0.747
105193  GOODS-N  189.3315066  62.301824  -99.  4.  -99.  -99.  2.81  -99.  -99.  0.21  4.51  -99.  -99.  -99.  -99.  1.29  -99.  -99.  1.51e+09  -99.  -99.  10824  -99  -99  7.02  0.0158  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.446  6.74e+08  0.  -0.6539  0.9601  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  6617  GN2  189.3315270  62.301825  0.032
95785  GOODS-N  189.3715788  62.285607  -99.  1.  -99.  -99.  1.05  -99.  -99.  1.  1.01  -99.  -99.  -99.  -99.  111.65  -99.  -99.  1.13e+11  -99.  -99.  831  -99  -99  9.76  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.3721  4.216e+10  0.  1.2556  2.6144  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1360  GN2  189.3715850  62.285607  2.355
99373  GOODS-S  53.1813046  -27.758326  -99.  1.64  -99.  -99.  1.39  -99.  -99.  1.55  2.04  -99.  -99.  -99.  -99.  0.9  -99.  -99.  8.69e+08  -99.  -99.  290  -99  -99  7.96  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7196  6.252e+08  0.  -0.1921  0.7665  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  628  GS1  53.1813100  -27.758335  0.510
107974  GOODS-N  189.3981049  62.306729  0.448  0.42  -99.  -99.  0.42  -99.  -99.  0.4  0.46  -99.  -99.  -99.  -99.  0.77  -99.  -99.  9.42e+08  -99.  -99.  2163  -99  -99  9.26  1.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.485  4.567e+08  0.  0.1832  1.3901  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  858  GN2  189.3981510  62.306733  1.023
96703  GOODS-N  189.1867739  62.287754  2.032  2.05  -99.  -99.  1.97  -99.  -99.  1.81  2.13  -99.  -99.  -99.  -99.  19.89  -99.  -99.  3.31e+11  -99.  -99.  36982  -99  -99  9.48  3.98  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.2945  9.747e+10  0.  0.6033  1.876  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1903  GN1  189.1867870  62.287753  1.598
115169  GOODS-N  189.3456475  62.317649  -99.  0.01  -99.  -99.  0.12  -99.  -99.  0.01  0.06  -99.  -99.  -99.  -99.  0.51  -99.  -99.  46200.  -99.  -99.  319  -99  -99  9.28  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.5071  23440.  0.  0.7409  1.5001  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  634  GN2  189.3456820  62.317650  1.708
104931  GOODS-N  189.3534168  62.301073  -99.  0.08  -99.  -99.  0.6  -99.  -99.  0.01  0.48  -99.  -99.  -99.  -99.  0.43  -99.  -99.  3960000.  -99.  -99.  11877  -99  -99  9.21  0.631  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.5368  2127000.  0.  0.4708  1.5674  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  985  GN2  189.3534360  62.301071  1.391
91263  GOODS-S  53.1485418  -27.770134  -99.  0.42  -99.  -99.  0.43  -99.  -99.  0.42  0.43  -99.  -99.  -99.  -99.  248.69  -99.  -99.  6.43e+09  -99.  -99.  334  -99  -99  9.65  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.4455  2.865e+09  0.  0.9015  1.6159  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  998  GS1  53.1485550  -27.770157  1.910
77902  GOODS-S  53.1558701  -27.794899  1.098  0.99  -99.  -99.  0.99  -99.  -99.  0.97  1.01  -99.  -99.  -99.  -99.  3.04  -99.  -99.  2.3e+10  -99.  -99.  2673  -99  -99  9.7  6.31  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.285  6.554e+09  0.  0.1888  1.5299  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2696  GS1  53.1558610  -27.794900  1.050
86051  GOODS-S  53.169918  -27.771019  -99.  0.66  -99.  -99.  0.63  -99.  -99.  0.66  0.66  -99.  -99.  -99.  -99.  88.12  -99.  -99.  1.78e+11  -99.  -99.  7356  -99  -99  9.86  2.51  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4459  7.948e+10  0.  0.7598  1.9216  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1013  GS1  53.1699250  -27.771026  1.768
100351  GOODS-S  53.1840486  -27.756714  -99.  0.01  -99.  -99.  0.72  -99.  -99.  0.01  0.23  -99.  -99.  -99.  -99.  0.34  -99.  -99.  24700.  -99.  -99.  2557  -99  -99  9.83  3.98  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.3995  9869.  0.  0.3969  1.6988  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  562  GS1  53.1840510  -27.756706  1.311
92839  GOODS-S  53.162854  -27.767161  1.918  2.3  -99.  -99.  nan  -99.  -99.  2.3  2.3  -99.  -99.  -99.  -99.  4520.22  -99.  -99.  5.45e+10  -99.  -99.  753  -99  -99  7.32  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7188  3.916e+10  0.  -0.7107  2.1825  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  943  GS1  53.1628590  -27.767161  -0.173
110171  GOODS-N  189.3770126  62.309637  -99.  3.1  -99.  -99.  2.98  -99.  -99.  2.76  3.23  -99.  -99.  -99.  -99.  2.66  -99.  -99.  1.97e+11  -99.  -99.  19864  -99  -99  8.81  6.31  1.29  -99.  -99.  -99.  -99.  -99.  -99.  0.0639  1.26e+10  0.  0.0218  1.3153  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  789  GN2  189.3770370  62.309645  0.836
90206  GOODS-N  189.1773515  62.274923  -99.  1.21  -99.  -99.  1.22  -99.  -99.  1.17  1.26  -99.  -99.  -99.  -99.  0.4  -99.  -99.  3.38e+10  -99.  -99.  5253  -99  -99  9.63  10.  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.1856  6.268e+09  0.  0.1665  1.4941  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2489  GN1  189.1773370  62.274917  1.029
104879  GOODS-N  189.3547998  62.301078  -99.  1.08  -99.  -99.  1.06  -99.  -99.  0.94  1.4  -99.  -99.  -99.  -99.  1.65  -99.  -99.  1.04e+09  -99.  -99.  1911  -99  -99  9.06  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5699  5.925e+08  0.  0.2792  1.3213  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  983  GN2  189.3548240  62.301090  1.117
96475  GOODS-N  189.3574708  62.287353  -99.  0.93  -99.  -99.  0.92  -99.  -99.  0.92  0.93  -99.  -99.  -99.  -99.  83.97  -99.  -99.  5.04e+11  -99.  -99.  25425  -99  -99  9.63  63.1  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.0351  1.77e+10  0.  0.4455  1.7345  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1305  GN2  189.3574740  62.287347  1.394
104306  GOODS-N  189.3512855  62.301146  -99.  1.14  -99.  -99.  1.13  -99.  -99.  1.06  1.2  -99.  -99.  -99.  -99.  1.92  -99.  -99.  7.16e+10  -99.  -99.  22723  -99  -99  9.72  25.1  1.47  -99.  -99.  -99.  -99.  -99.  -99.  0.0987  7.066e+09  0.  0.466  1.7558  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  979  GN2  189.3513070  62.301155  1.421
94262  GOODS-N  189.1744817  62.282598  -99.  0.85  -99.  -99.  0.84  -99.  -99.  0.83  0.86  -99.  -99.  -99.  -99.  9.48  -99.  -99.  3.55e+10  -99.  -99.  12751  -99  -99  9.48  15.8  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.0969  3.438e+09  0.  0.2222  1.5038  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2130  GN1  189.1744730  62.282605  1.101
70314  GOODS-S  53.1747747  -27.799304  0.152  0.12  -99.  -99.  0.12  -99.  -99.  0.12  0.12  -99.  -99.  -99.  -99.  62.19  -99.  -99.  1.41e+09  -99.  -99.  2292  -99  -99  9.38  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4394  6.179e+08  0.  0.1839  1.4409  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2938  GS1  53.1747640  -27.799297  1.032
81306  GOODS-S  53.1572269  -27.785265  -99.  0.92  -99.  -99.  0.9  -99.  -99.  0.85  0.92  -99.  -99.  -99.  -99.  21.99  -99.  -99.  8.79e+10  -99.  -99.  36748  -99  -99  9.78  1.58  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.4679  4.113e+10  0.  1.2477  2.3294  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2038  GS1  53.1572330  -27.785263  2.387
83511  GOODS-S  53.1915585  -27.782675  1.375  1.22  -99.  -99.  1.2  -99.  -99.  1.18  1.23  -99.  -99.  -99.  -99.  10.83  -99.  -99.  2.69e+10  -99.  -99.  4629  -99  -99  9.38  1.  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.5036  1.356e+10  0.  0.401  1.5768  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1848  GS1  53.1915500  -27.782678  1.308
79483  GOODS-S  53.1879498  -27.789999  0.438  0.53  -99.  -99.  nan  -99.  -99.  0.52  0.53  -99.  -99.  -99.  -99.  4111.18  -99.  -99.  7.34e+11  -99.  -99.  35281  -99  -99  9.92  63.1  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.0604  4.433e+10  0.  0.671  1.9825  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2378  GS1  53.1879490  -27.790001  1.692
89758  GOODS-S  53.1833935  -27.773763  -99.  2.53  -99.  -99.  2.51  -99.  -99.  2.42  2.62  -99.  -99.  -99.  -99.  1.24  -99.  -99.  1.35e+12  -99.  -99.  27866  -99  -99  9.16  63.1  1.84  -99.  -99.  -99.  -99.  -99.  -99.  0.0138  1.86e+10  0.  0.278  1.54  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1236  GS1  53.1833590  -27.773769  1.169
87585  GOODS-N  189.1798913  62.273634  -99.  0.84  -99.  -99.  0.84  -99.  -99.  0.84  0.84  -99.  -99.  -99.  -99.  5.23  -99.  -99.  3.69e+11  -99.  -99.  9438  -99  -99  9.7  0.631  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.477  1.759e+11  0.  1.329  2.1377  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2537  GN1  189.1798890  62.273631  2.424
104462  GOODS-N  189.3297718  62.301136  -99.  0.01  -99.  -99.  1.48  -99.  -99.  0.01  0.62  -99.  -99.  -99.  -99.  0.56  -99.  -99.  14000.  -99.  -99.  31306  -99  -99  8.96  0.251  2.21  -99.  -99.  -99.  -99.  -99.  -99.  0.5966  8342.  0.  0.6555  1.6265  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4271  GN2  189.3298030  62.301121  1.602
112566  GOODS-N  189.3730873  62.314151  -99.  0.33  -99.  -99.  0.26  -99.  -99.  0.12  0.4  -99.  -99.  -99.  -99.  0.77  -99.  -99.  1.95e+08  -99.  -99.  1912  -99  -99  9.11  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5703  1.112e+08  0.  0.3813  1.4195  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  705  GN2  189.3731080  62.314157  1.249
110403  GOODS-N  189.3878759  62.310047  -99.  0.95  -99.  -99.  0.94  -99.  -99.  0.9  1.02  -99.  -99.  -99.  -99.  0.38  -99.  -99.  9.9e+09  -99.  -99.  12613  -99  -99  9.11  10.  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.0745  7.379e+08  0.  0.0602  1.3177  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  782  GN2  189.3878860  62.310043  0.883
98696  GOODS-S  53.1671767  -27.759846  4.773  4.64  -99.  -99.  5.16  -99.  -99.  4.4  6.  -99.  -99.  -99.  -99.  0.8  -99.  -99.  5.79e+09  -99.  -99.  775  -99  -99  7.7  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6574  3.809e+09  0.  -0.4895  1.8914  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  693  GS1  53.1671590  -27.759862  0.104
95173  GOODS-S  53.1508853  -27.765843  -99.  2.27  -99.  -99.  0.86  -99.  -99.  0.01  2.4  -99.  -99.  -99.  -99.  1.04  -99.  -99.  7.1e+08  -99.  -99.  163  -99  -99  7.76  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7517  5.337e+08  0.  -0.3415  0.7812  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  937  GS1  53.1508780  -27.765845  0.330
97016  GOODS-S  53.1515918  -27.7626  -99.  0.95  -99.  -99.  1.89  -99.  -99.  0.87  1.03  -99.  -99.  -99.  -99.  1.66  -99.  -99.  4.5e+08  -99.  -99.  784  -99  -99  8.06  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6156  2.768e+08  0.  -0.1656  1.9658  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  812  GS1  53.1515190  -27.762628  0.533
83063  GOODS-S  53.1497837  -27.784986  -99.  0.13  -99.  -99.  0.14  -99.  -99.  0.07  0.2  -99.  -99.  -99.  -99.  1.85  -99.  -99.  8900000.  -99.  -99.  1784  -99  -99  8.86  0.251  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5953  5300000.  0.  0.133  1.1669  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2046  GS1  53.1497850  -27.784994  0.919
91498  GOODS-S  53.1837008  -27.761523  0.496  0.49  -99.  -99.  0.49  -99.  -99.  0.49  0.49  -99.  -99.  -99.  -99.  150.83  -99.  -99.  1.22e+11  -99.  -99.  11766  -99  -99  9.44  0.398  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.5197  6.336e+10  0.  1.1112  2.001  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  738  GS1  53.1836950  -27.761510  2.170
95340  GOODS-N  189.2200598  62.284831  -99.  0.95  -99.  -99.  0.96  -99.  -99.  0.94  0.97  -99.  -99.  -99.  -99.  4.16  -99.  -99.  2.4e+10  -99.  -99.  35368  -99  -99  9.11  0.01  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.5614  1.346e+10  0.  1.1932  2.1634  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2042  GN1  189.2200500  62.284828  2.299
111251  GOODS-N  189.3245081  62.312166  -99.  1.36  -99.  -99.  1.66  -99.  -99.  1.3  1.51  -99.  -99.  -99.  -99.  3.07  -99.  -99.  6.45e+10  -99.  -99.  12880  -99  -99  9.65  25.1  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.0876  5.652e+09  0.  0.2906  1.5903  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  736  GN2  189.3245220  62.312167  1.193
110629  GOODS-N  189.4223167  62.310483  -99.  0.71  -99.  -99.  0.75  -99.  -99.  0.67  0.78  -99.  -99.  -99.  -99.  1.05  -99.  -99.  1.44e+09  -99.  -99.  2037  -99  -99  9.21  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5368  7.711e+08  0.  0.3033  1.4336  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3811  GN2  189.4223420  62.310486  1.165
96885  GOODS-N  189.1562493  62.286831  -99.  3.04  -99.  -99.  2.43  -99.  -99.  2.72  3.33  -99.  -99.  -99.  -99.  0.14  -99.  -99.  9.22e+08  -99.  -99.  6317  -99  -99  7.96  0.063  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.5849  5.396e+08  0.  -0.4631  1.0994  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1947  GN1  189.1562490  62.286824  0.261
77900  GOODS-S  53.1746492  -27.795366  -99.  2.43  -99.  -99.  2.22  -99.  -99.  2.34  2.51  -99.  -99.  -99.  -99.  0.88  -99.  -99.  2.65e+09  -99.  -99.  8285  -99  -99  7.96  0.01  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.7331  1.945e+09  0.  -0.1921  1.0558  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2749  GS1  53.1746440  -27.795375  0.562
