# PearsID field ra dec U_flux f435w_flux f606w_flux f775w_flux f850lp_flux f125w_flux f140w_flux f160w_flux irac1_flux irac2_flux irac3_flux irac4_flux U_flux_err f435w_flux_err f606w_flux_err f775w_flux_err f850lp_flux_err f125w_flux_err f140w_flux_err f160w_flux_err irac1_flux_err irac2_flux_err irac3_flux_err irac4_flux_err
135692 GOODS-S 53.081651 -27.682989 2.599e-19 1.864e-19 1.053e-19 8.393e-20 1.156e-19 4.562e-20 -9.900e+01 2.960e-20 1.230e-20 6.493e-21 1.193e-21 2.532e-21 1.256e-20 1.265e-20 5.822e-21 5.862e-21 6.086e-21 6.184e-21 -9.900e+01 2.384e-21 2.600e-21 1.636e-21 3.704e-21 1.797e-21
107269 GOODS-S 53.081705 -27.742804 4.612e-19 3.562e-19 2.116e-19 2.682e-19 2.581e-19 1.629e-19 1.420e-19 1.070e-19 1.299e-20 6.159e-21 3.017e-21 2.418e-21 1.295e-20 1.801e-20 8.284e-21 7.931e-21 7.929e-21 5.512e-21 8.475e-21 3.605e-21 1.898e-21 1.112e-21 2.925e-21 1.505e-21
117978 GOODS-S 53.081722 -27.718381 6.663e-19 5.753e-19 4.713e-19 4.539e-19 4.012e-19 4.976e-19 4.404e-19 3.890e-19 8.221e-20 4.290e-20 2.561e-20 7.694e-21 1.402e-20 2.306e-20 1.053e-20 1.026e-20 1.014e-20 6.875e-21 8.905e-21 4.807e-21 1.487e-21 9.029e-22 2.935e-21 1.497e-21
106920 GOODS-S 53.081807 -27.743011 6.270e-19 3.858e-19 2.638e-19 3.405e-19 3.363e-19 2.285e-19 1.810e-19 1.626e-19 4.199e-20 1.936e-20 5.083e-21 2.139e-21 1.250e-20 2.020e-20 9.384e-21 9.105e-21 8.935e-21 6.266e-21 9.621e-21 4.135e-21 2.016e-21 1.190e-21 3.062e-21 1.592e-21
120877 GOODS-S 53.082137 -27.713756 6.280e-19 7.190e-19 4.705e-19 3.204e-19 2.635e-19 2.425e-19 2.244e-19 2.040e-19 4.402e-20 2.815e-20 9.918e-21 5.064e-21 1.023e-20 1.602e-20 7.362e-21 7.138e-21 6.964e-21 5.046e-21 6.999e-21 3.499e-21 1.302e-21 7.044e-22 2.808e-21 1.414e-21
108109 GOODS-S 53.082172 -27.741135 1.267e-19 1.399e-19 1.661e-19 1.252e-19 1.163e-19 6.795e-20 5.191e-20 4.565e-20 5.698e-21 2.531e-21 -9.900e+01 -9.900e+01 9.900e-21 1.161e-20 5.353e-21 5.147e-21 5.141e-21 3.462e-21 5.547e-21 2.001e-21 1.762e-21 9.894e-22 2.842e-21 1.483e-21
117376 GOODS-S 53.082196 -27.718195 5.403e-19 5.730e-19 7.716e-19 1.226e-18 1.668e-18 1.784e-18 1.686e-18 1.567e-18 6.030e-19 2.816e-19 1.059e-19 5.239e-20 1.622e-20 3.313e-20 1.541e-20 1.469e-20 1.456e-20 9.825e-21 1.277e-20 8.404e-21 1.553e-21 9.299e-22 3.039e-21 1.569e-21
102892 GOODS-S 53.082306 -27.750776 6.479e-19 4.988e-19 4.218e-19 4.744e-19 3.797e-19 2.187e-19 1.867e-19 1.561e-19 2.196e-20 1.039e-20 2.185e-21 3.289e-22 1.214e-20 2.237e-20 1.056e-20 1.036e-20 1.041e-20 7.697e-21 1.432e-20 5.711e-21 2.093e-21 1.276e-21 3.272e-21 1.600e-21
126762 GOODS-S 53.082370 -27.701108 8.582e-20 9.189e-20 1.825e-19 3.981e-19 6.476e-19 6.804e-19 6.218e-19 5.749e-19 1.931e-19 9.419e-20 3.469e-20 1.725e-20 1.096e-20 2.089e-20 6.846e-21 6.622e-21 6.491e-21 6.489e-21 7.384e-21 4.843e-21 1.255e-21 8.199e-22 2.838e-21 1.460e-21
113423 GOODS-S 53.082372 -27.719126 2.609e-19 1.551e-19 1.377e-19 1.415e-19 1.636e-19 2.801e-19 2.621e-19 2.719e-19 1.058e-19 6.925e-20 3.286e-20 1.219e-20 1.735e-20 2.832e-20 1.288e-20 1.248e-20 1.232e-20 8.514e-21 1.094e-20 8.304e-21 1.745e-21 1.039e-21 3.293e-21 1.697e-21
115587 GOODS-S 53.082378 -27.723989 3.824e-19 3.860e-19 4.133e-19 2.702e-19 2.071e-19 1.341e-19 1.272e-19 1.291e-19 2.894e-20 1.962e-20 1.075e-21 2.789e-21 1.122e-20 1.784e-20 7.908e-21 7.682e-21 7.573e-21 4.980e-21 7.014e-21 3.449e-21 1.523e-21 8.657e-22 2.648e-21 1.518e-21
114376 GOODS-S 53.082381 -27.726442 3.296e-19 3.279e-19 1.820e-19 1.209e-19 8.467e-20 8.145e-20 7.318e-20 6.420e-20 1.077e-20 5.828e-21 3.536e-21 1.736e-21 1.039e-20 1.435e-20 6.365e-21 6.167e-21 6.049e-21 3.891e-21 6.953e-21 2.442e-21 1.361e-21 7.366e-22 2.392e-21 1.279e-21
103255 GOODS-S 53.082516 -27.750996 5.419e-19 3.455e-19 1.680e-19 1.442e-19 7.124e-20 4.245e-20 4.413e-20 2.793e-20 5.922e-21 2.367e-21 2.294e-21 -9.900e+01 1.559e-20 2.092e-20 9.854e-21 9.607e-21 9.504e-21 6.959e-21 1.251e-20 4.879e-21 2.035e-21 1.241e-21 3.214e-21 5.581e-21
128312 GOODS-S 53.082535 -27.689650 1.698e-17 2.328e-17 4.021e-17 4.277e-17 3.828e-17 3.234e-17 2.902e-17 2.658e-17 3.715e-18 2.703e-18 1.993e-18 1.949e-18 2.110e-20 3.886e-20 1.751e-20 1.728e-20 1.735e-20 1.297e-20 2.566e-20 1.707e-20 3.303e-21 1.676e-21 3.488e-21 1.875e-21
101389 GOODS-S 53.082609 -27.754127 1.144e-18 7.265e-19 4.334e-19 3.140e-19 4.146e-19 3.322e-19 2.852e-19 2.410e-19 5.190e-20 2.965e-20 7.151e-21 5.313e-21 1.414e-20 2.380e-20 1.131e-20 1.093e-20 1.079e-20 9.564e-21 1.197e-20 7.327e-21 2.627e-21 1.461e-21 3.373e-21 1.521e-21
109435 GOODS-S 53.082662 -27.737156 5.861e-19 4.395e-19 2.916e-19 2.598e-19 1.999e-19 1.180e-19 1.061e-19 8.293e-20 1.038e-20 5.612e-21 -9.900e+01 -9.900e+01 9.253e-21 1.626e-20 7.433e-21 7.151e-21 7.121e-21 4.977e-21 8.102e-21 3.343e-21 1.506e-21 7.978e-22 2.508e-21 1.361e-21
133189 GOODS-S 53.082746 -27.686120 6.600e-19 4.328e-19 3.576e-19 4.375e-19 5.694e-19 7.036e-19 -9.900e+01 6.779e-19 3.040e-19 1.874e-19 8.010e-20 3.481e-20 1.492e-20 2.366e-20 1.089e-20 1.081e-20 1.092e-20 7.883e-21 -9.900e+01 6.563e-21 2.845e-21 1.505e-21 3.383e-21 1.705e-21
100961 GOODS-S 53.082873 -27.754961 1.129e-18 8.964e-19 5.637e-19 3.821e-19 3.156e-19 3.159e-19 2.732e-19 2.432e-19 6.354e-20 4.386e-20 1.459e-20 8.562e-21 1.293e-20 2.136e-20 1.009e-20 9.781e-21 9.693e-21 7.924e-21 1.080e-20 5.051e-21 2.915e-21 1.601e-21 3.349e-21 1.497e-21
134757 GOODS-S 53.082968 -27.684080 3.271e-19 4.188e-19 2.903e-19 2.096e-19 1.606e-19 1.287e-19 -9.900e+01 1.248e-19 3.169e-20 1.921e-20 3.300e-20 5.016e-21 1.999e-20 2.788e-20 1.305e-20 1.306e-20 1.318e-20 1.210e-20 -9.900e+01 1.095e-20 4.283e-21 2.497e-21 5.430e-21 2.754e-21
121018 GOODS-S 53.083100 -27.713763 1.737e-19 2.077e-19 1.581e-19 1.195e-19 9.334e-20 8.501e-20 8.535e-20 9.492e-20 1.848e-20 1.217e-20 7.907e-21 4.031e-21 9.302e-21 1.667e-20 7.651e-21 7.408e-21 7.239e-21 5.360e-21 7.760e-21 2.941e-21 1.248e-21 7.040e-22 2.764e-21 1.400e-21
121951 GOODS-S 53.083110 -27.711976 5.282e-20 1.015e-19 7.622e-20 5.178e-20 5.754e-20 9.340e-20 1.025e-19 1.234e-19 6.353e-20 4.981e-20 4.027e-20 1.364e-20 1.192e-20 2.150e-20 1.004e-20 9.612e-21 9.356e-21 7.202e-21 9.355e-21 4.861e-21 1.588e-21 8.341e-22 3.206e-21 1.658e-21
95124 GOODS-S 53.083112 -27.759395 1.109e-17 4.292e-17 8.232e-17 1.017e-16 1.252e-16 9.500e-17 8.157e-17 7.253e-17 4.420e-18 1.854e-18 7.370e-19 2.047e-19 8.803e-21 1.158e-20 6.087e-21 5.710e-21 5.547e-21 3.534e-21 5.276e-21 4.405e-21 3.583e-21 1.932e-21 3.209e-21 1.470e-21
103864 GOODS-S 53.083171 -27.747170 1.525e-18 9.706e-19 9.269e-19 1.349e-18 1.261e-18 1.015e-18 8.669e-19 8.027e-19 1.902e-19 8.131e-20 4.860e-20 1.877e-20 1.303e-20 2.755e-20 1.179e-20 1.149e-20 1.122e-20 9.151e-21 1.290e-20 7.572e-21 2.197e-21 1.357e-21 2.823e-21 1.547e-21
126021 GOODS-S 53.083223 -27.703209 4.953e-20 1.170e-19 1.251e-19 1.127e-19 8.490e-20 6.680e-20 4.770e-20 4.263e-20 3.689e-21 4.805e-22 -9.900e+01 -9.900e+01 1.033e-20 1.883e-20 7.358e-21 7.204e-21 6.595e-21 5.660e-21 6.736e-21 2.973e-21 1.125e-21 6.488e-22 2.101e-21 1.062e-21
112997 GOODS-S 53.083251 -27.728589 -9.900e+01 1.018e-19 1.618e-19 1.265e-19 8.185e-20 4.315e-20 3.082e-20 3.540e-20 3.439e-21 3.224e-21 -9.900e+01 1.156e-21 9.824e-21 1.387e-20 6.129e-21 5.899e-21 5.802e-21 3.720e-21 6.537e-21 1.974e-21 1.409e-21 7.301e-22 2.477e-21 1.243e-21
104022 GOODS-S 53.083260 -27.749359 5.682e-19 5.101e-19 3.191e-19 1.879e-19 1.385e-19 1.275e-19 1.192e-19 1.112e-19 2.099e-20 1.395e-20 6.497e-21 5.112e-21 9.154e-21 1.396e-20 5.931e-21 5.748e-21 5.624e-21 4.516e-21 7.418e-21 2.858e-21 2.018e-21 1.266e-21 2.837e-21 1.444e-21
105411 GOODS-S 53.083329 -27.745336 2.205e-19 2.025e-19 2.411e-19 3.192e-19 2.634e-19 1.894e-19 1.741e-19 1.373e-19 3.218e-20 1.472e-20 4.598e-21 2.219e-21 1.193e-20 2.382e-20 1.137e-20 1.035e-20 1.027e-20 7.438e-21 1.178e-20 5.481e-21 2.223e-21 1.366e-21 2.800e-21 1.536e-21
117590 GOODS-S 53.083355 -27.720353 -9.900e+01 -9.900e+01 3.184e-20 6.120e-20 3.341e-20 2.004e-20 1.681e-20 1.238e-20 2.004e-20 5.569e-21 -9.900e+01 -9.900e+01 1.295e-20 1.254e-20 5.649e-21 5.451e-21 5.368e-21 3.549e-21 4.763e-21 2.205e-21 7.282e-21 4.339e-21 1.331e-20 6.793e-21
133694 GOODS-S 53.083427 -27.684513 1.685e-19 2.699e-19 1.219e-18 2.879e-18 3.327e-18 3.365e-18 -9.900e+01 3.074e-18 7.698e-19 3.105e-19 1.447e-19 3.936e-20 1.403e-20 1.948e-20 9.026e-21 9.049e-21 9.125e-21 7.041e-21 -9.900e+01 8.641e-21 2.858e-21 1.601e-21 3.431e-21 1.746e-21
105372 GOODS-S 53.083550 -27.746429 3.825e-19 3.517e-19 3.211e-19 3.263e-19 3.511e-19 4.753e-19 5.797e-19 6.124e-19 2.600e-19 2.102e-19 1.625e-19 1.321e-19 1.111e-20 1.902e-20 8.919e-21 8.520e-21 8.560e-21 6.379e-21 9.495e-21 6.066e-21 2.226e-21 1.374e-21 2.780e-21 1.530e-21
133572 GOODS-S 53.083704 -27.685204 7.027e-20 6.168e-20 2.572e-19 7.925e-19 1.448e-18 2.961e-18 -9.900e+01 2.837e-18 1.325e-18 7.961e-19 3.106e-19 1.069e-19 1.450e-20 2.133e-20 9.868e-21 9.903e-21 9.896e-21 8.135e-21 -9.900e+01 1.010e-20 2.983e-21 1.608e-21 3.447e-21 1.761e-21
122039 GOODS-S 53.083782 -27.711257 5.930e-19 4.298e-19 2.565e-19 2.532e-19 2.303e-19 1.434e-19 1.170e-19 9.328e-20 1.776e-20 7.536e-21 6.947e-21 1.123e-21 1.004e-20 1.426e-20 6.466e-21 6.254e-21 6.092e-21 5.254e-21 6.345e-21 2.840e-21 1.295e-21 6.912e-22 2.537e-21 1.294e-21
107736 GOODS-S 53.083792 -27.739571 8.086e-19 4.086e-19 5.941e-19 8.147e-19 1.346e-18 1.629e-18 1.702e-18 1.737e-18 7.710e-19 4.554e-19 1.738e-19 9.748e-20 1.382e-20 3.349e-20 1.559e-20 1.490e-20 1.478e-20 1.094e-20 1.810e-20 7.445e-21 1.706e-21 9.364e-22 2.941e-21 1.539e-21
96825 GOODS-S 53.083856 -27.760077 1.606e-18 1.228e-18 8.426e-19 1.024e-18 9.416e-19 6.212e-19 5.461e-19 4.479e-19 1.391e-19 4.592e-20 1.546e-20 5.885e-21 1.695e-20 3.299e-20 1.735e-20 1.705e-20 1.746e-20 1.263e-20 1.591e-20 1.356e-20 4.730e-21 2.588e-21 4.414e-21 2.056e-21
135933 GOODS-S 53.083916 -27.681097 3.618e-19 2.792e-19 4.321e-19 7.397e-19 8.135e-19 8.358e-19 -9.900e+01 7.616e-19 2.506e-19 1.076e-19 5.620e-20 2.287e-20 1.772e-20 2.067e-20 1.201e-20 1.185e-20 1.154e-20 1.442e-20 -9.900e+01 1.557e-20 2.987e-21 1.805e-21 4.145e-21 2.010e-21
135047 GOODS-S 53.083967 -27.680809 5.509e-19 6.231e-19 6.738e-19 9.612e-19 9.452e-19 8.134e-19 -9.900e+01 6.939e-19 2.184e-19 9.363e-20 5.470e-20 1.376e-20 2.377e-20 3.112e-20 1.784e-20 1.780e-20 1.737e-20 2.135e-20 -9.900e+01 1.613e-20 3.360e-21 2.012e-21 4.679e-21 2.280e-21
100449 GOODS-S 53.083982 -27.756389 2.489e-19 1.844e-19 8.736e-20 9.847e-20 8.621e-20 5.242e-20 4.184e-20 3.665e-20 7.771e-21 3.977e-21 4.766e-21 3.803e-21 1.282e-20 2.050e-20 9.582e-21 9.263e-21 9.190e-21 8.605e-21 1.007e-20 3.755e-21 3.234e-21 1.760e-21 3.421e-21 1.537e-20
104521 GOODS-S 53.084032 -27.748227 3.301e-19 3.765e-19 3.292e-19 2.224e-19 1.745e-19 1.539e-19 1.519e-19 1.550e-19 4.098e-20 2.677e-20 1.954e-20 5.548e-21 1.002e-20 1.615e-20 6.873e-21 6.661e-21 6.517e-21 4.958e-21 8.082e-21 3.043e-21 2.019e-21 1.263e-21 2.586e-21 1.383e-21
111622 GOODS-S 53.084123 -27.732292 6.806e-19 4.235e-19 2.180e-19 1.859e-19 2.242e-19 1.726e-19 1.501e-19 1.304e-19 3.339e-20 1.711e-20 -9.900e+01 1.086e-21 1.118e-20 2.211e-20 9.506e-21 9.212e-21 9.013e-21 6.408e-21 1.055e-20 4.774e-21 1.575e-21 8.107e-22 2.927e-21 1.499e-21
106535 GOODS-S 53.084139 -27.744151 5.000e-19 5.530e-19 3.419e-19 2.463e-19 2.055e-19 2.460e-19 2.164e-19 1.911e-19 5.235e-20 3.426e-20 1.993e-20 6.800e-21 1.038e-20 1.779e-20 8.365e-21 8.017e-21 7.981e-21 5.559e-21 9.314e-21 3.729e-21 2.334e-21 1.399e-21 2.898e-21 1.549e-21
100662 GOODS-S 53.084175 -27.756063 5.323e-19 3.922e-19 2.075e-19 1.612e-19 1.565e-19 7.550e-20 5.139e-20 4.333e-20 3.400e-21 1.548e-21 6.764e-22 -9.900e+01 1.060e-20 1.458e-20 6.813e-21 6.654e-21 6.687e-21 5.857e-21 7.072e-21 3.268e-21 2.173e-21 1.183e-21 2.416e-21 1.052e-21
122309 GOODS-S 53.084204 -27.710639 2.654e-19 1.800e-19 1.234e-19 1.167e-19 1.263e-19 7.379e-20 5.376e-20 5.468e-20 1.264e-20 5.289e-21 5.268e-21 2.077e-21 1.073e-20 1.632e-20 7.392e-21 7.119e-21 6.996e-21 5.987e-21 7.249e-21 3.203e-21 1.767e-21 9.400e-22 3.264e-21 1.656e-21
121124 GOODS-S 53.084403 -27.713367 1.478e-19 1.319e-19 1.327e-19 7.729e-20 7.838e-20 6.296e-20 7.113e-20 6.607e-20 1.875e-20 1.237e-20 2.814e-21 2.288e-21 9.950e-21 1.702e-20 7.851e-21 7.567e-21 7.378e-21 6.242e-21 8.682e-21 3.755e-21 1.206e-21 7.251e-22 2.804e-21 1.412e-21
124388 GOODS-S 53.084442 -27.692315 2.894e-17 3.420e-17 5.117e-17 4.877e-17 4.451e-17 3.486e-17 2.989e-17 2.680e-17 2.640e-18 1.238e-18 4.931e-19 9.142e-19 6.006e-20 1.457e-19 5.785e-20 5.726e-20 5.788e-20 4.833e-20 6.666e-20 3.197e-20 4.773e-21 2.284e-21 5.312e-21 2.772e-21
128510 GOODS-S 53.084469 -27.695718 1.224e-18 1.084e-18 1.384e-18 2.027e-18 2.067e-18 1.923e-18 1.718e-18 1.664e-18 4.509e-19 1.884e-19 1.048e-19 4.116e-20 1.348e-20 3.081e-20 1.231e-20 1.177e-20 1.156e-20 9.718e-21 1.291e-20 7.034e-21 1.908e-21 1.010e-21 3.059e-21 1.619e-21
125510 GOODS-S 53.084484 -27.704176 1.475e-21 4.093e-20 7.917e-20 9.685e-20 9.699e-20 1.817e-19 2.658e-19 3.470e-19 1.444e-19 1.004e-19 6.467e-20 2.258e-20 1.154e-20 2.250e-20 7.600e-21 7.585e-21 7.405e-21 6.320e-21 7.744e-21 4.998e-21 1.712e-21 9.035e-22 2.864e-21 1.480e-21
106642 GOODS-S 53.084494 -27.744393 3.539e-19 3.034e-19 1.926e-19 1.238e-19 1.119e-19 1.184e-19 1.004e-19 8.951e-20 3.163e-20 2.131e-20 6.802e-21 3.567e-21 9.313e-21 1.364e-20 6.464e-21 6.152e-21 6.103e-21 4.333e-21 6.998e-21 2.538e-21 2.480e-21 1.481e-21 2.965e-21 1.584e-21
111779 GOODS-S 53.084499 -27.732095 6.037e-19 5.398e-19 2.931e-19 1.914e-19 1.437e-19 1.477e-19 1.259e-19 1.175e-19 1.705e-20 1.090e-20 1.475e-21 2.786e-21 9.338e-21 1.519e-20 6.105e-21 5.916e-21 5.789e-21 4.124e-21 6.831e-21 2.549e-21 1.363e-21 7.124e-22 2.588e-21 1.288e-21
137029 GOODS-S 53.084503 -27.680191 7.716e-19 6.735e-19 4.187e-19 4.071e-19 3.787e-19 2.621e-19 -9.900e+01 1.659e-19 4.346e-20 1.113e-20 4.808e-21 5.845e-21 1.647e-20 1.667e-20 9.468e-21 9.222e-21 8.965e-21 1.144e-20 -9.900e+01 7.970e-21 2.951e-21 1.745e-21 4.214e-21 2.014e-21
107399 GOODS-S 53.084629 -27.742793 8.132e-20 7.981e-20 6.932e-20 7.759e-20 5.384e-20 3.610e-20 3.458e-20 2.441e-20 8.507e-21 3.824e-21 -9.900e+01 -9.900e+01 9.693e-21 1.302e-20 6.052e-21 5.894e-21 5.769e-21 4.302e-21 6.823e-21 2.050e-21 3.090e-21 1.785e-21 4.029e-21 2.113e-21
125733 GOODS-S 53.084794 -27.703092 7.646e-19 4.726e-19 3.877e-19 2.287e-19 2.483e-19 1.583e-19 1.198e-19 1.016e-19 2.944e-20 1.222e-20 -9.900e+01 -9.900e+01 1.161e-20 2.610e-20 1.320e-20 1.240e-20 1.207e-20 7.430e-21 8.654e-21 4.356e-21 1.667e-21 9.301e-22 3.010e-21 1.537e-21
126792 GOODS-S 53.084873 -27.701463 9.610e-19 7.458e-19 3.901e-19 2.330e-19 1.721e-19 1.457e-19 1.418e-19 1.139e-19 1.529e-20 9.011e-21 -9.900e+01 -9.900e+01 1.034e-20 1.747e-20 6.712e-21 6.454e-21 6.324e-21 4.679e-21 6.142e-21 2.848e-21 1.235e-21 7.747e-22 2.681e-21 1.373e-21
93813 GOODS-S 53.084874 -27.760292 5.013e-18 3.775e-18 4.912e-18 4.704e-18 4.325e-18 3.047e-18 2.652e-18 2.356e-18 3.098e-19 1.630e-19 7.198e-20 4.211e-20 2.293e-20 6.453e-20 3.054e-20 2.950e-20 2.915e-20 2.492e-20 3.255e-20 2.462e-20 4.195e-21 2.348e-21 4.179e-21 1.972e-21
132243 GOODS-S 53.084891 -27.688781 6.322e-19 9.199e-19 9.094e-19 7.126e-19 5.913e-19 3.592e-19 2.589e-19 2.490e-19 2.256e-20 1.125e-20 2.561e-22 -9.900e+01 1.268e-20 1.688e-20 7.672e-21 7.472e-21 7.705e-21 5.627e-21 1.299e-20 3.646e-21 3.084e-21 1.562e-21 3.141e-21 1.678e-21
135608 GOODS-S 53.084898 -27.683087 1.483e-19 3.805e-20 1.262e-19 1.324e-19 1.354e-19 9.171e-20 -9.900e+01 7.607e-20 1.992e-20 2.084e-20 1.316e-20 4.656e-21 1.894e-20 2.387e-20 1.217e-20 1.222e-20 1.206e-20 1.056e-20 -9.900e+01 6.699e-21 4.201e-21 2.431e-21 5.245e-21 2.625e-21
104483 GOODS-S 53.084936 -27.748703 2.018e-20 2.364e-20 8.025e-20 1.520e-19 1.757e-19 1.244e-19 9.699e-20 8.923e-20 1.127e-20 3.705e-21 -9.900e+01 9.841e-22 9.455e-21 1.145e-20 4.870e-21 4.720e-21 4.618e-21 3.533e-21 5.645e-21 1.610e-21 1.923e-21 1.211e-21 2.419e-21 1.285e-21
121506 GOODS-S 53.084939 -27.711866 2.385e-19 1.371e-19 1.211e-19 9.440e-20 8.519e-20 5.092e-20 3.676e-20 3.355e-20 6.260e-21 3.242e-21 2.929e-21 -9.900e+01 1.224e-20 2.109e-20 9.481e-21 9.114e-21 9.038e-21 7.240e-21 9.323e-21 4.299e-21 1.603e-21 9.287e-22 3.376e-21 1.677e-21
122646 GOODS-S 53.085077 -27.710102 2.742e-19 2.525e-19 1.955e-19 2.269e-19 2.072e-19 1.363e-19 1.244e-19 1.027e-19 1.765e-20 5.958e-21 -9.900e+01 1.914e-21 1.120e-20 1.908e-20 8.606e-21 8.312e-21 8.148e-21 6.680e-21 8.347e-21 4.018e-21 1.524e-21 8.075e-22 2.669e-21 1.318e-21
105560 GOODS-S 53.085110 -27.746451 1.006e-19 7.376e-20 9.593e-20 8.794e-20 5.773e-20 3.521e-20 2.884e-20 2.488e-20 1.906e-21 -9.900e+01 -9.900e+01 -9.900e+01 8.815e-21 1.082e-20 4.968e-21 4.757e-21 4.725e-21 3.540e-21 5.121e-21 2.054e-21 2.075e-21 1.262e-21 2.326e-21 1.288e-21
132132 GOODS-S 53.085113 -27.689382 3.884e-19 4.821e-19 3.450e-19 2.296e-19 1.742e-19 1.631e-19 1.717e-19 1.545e-19 4.665e-20 3.079e-20 2.642e-20 1.363e-20 1.208e-20 1.494e-20 5.841e-21 5.661e-21 5.539e-21 5.103e-21 1.130e-20 2.956e-21 2.855e-21 1.434e-21 2.932e-21 1.565e-21
112682 GOODS-S 53.085116 -27.728990 2.144e-18 1.471e-18 1.526e-18 1.573e-18 1.318e-18 9.136e-19 7.687e-19 6.950e-19 1.050e-19 4.682e-20 2.238e-20 6.360e-21 1.155e-20 2.320e-20 1.028e-20 9.955e-21 9.776e-21 6.334e-21 1.073e-20 4.770e-21 1.536e-21 8.361e-22 2.843e-21 1.382e-21
122099 GOODS-S 53.085137 -27.711543 4.230e-19 3.136e-19 1.759e-19 1.507e-19 1.155e-19 5.848e-20 5.563e-20 3.431e-20 5.543e-21 1.747e-21 1.594e-22 -9.900e+01 1.010e-20 1.473e-20 6.724e-21 6.484e-21 6.346e-21 5.433e-21 6.785e-21 2.462e-21 1.700e-21 9.767e-22 3.491e-21 1.710e-21
101598 GOODS-S 53.085189 -27.754189 2.283e-19 3.472e-19 3.189e-19 2.526e-19 1.985e-19 1.294e-19 1.078e-19 9.136e-20 8.403e-21 3.453e-21 5.666e-22 -9.900e+01 1.229e-20 1.653e-20 7.678e-21 7.435e-21 7.385e-21 6.487e-21 8.218e-21 3.790e-21 2.222e-21 1.229e-21 3.380e-21 1.455e-21
111556 GOODS-S 53.085211 -27.732019 3.818e-19 4.089e-19 6.572e-19 9.958e-19 1.043e-18 9.940e-19 8.905e-19 8.723e-19 2.239e-19 9.733e-20 5.267e-20 1.734e-20 1.209e-20 2.215e-20 9.525e-21 9.231e-21 9.031e-21 6.479e-21 1.145e-20 4.274e-21 1.491e-21 8.001e-22 2.917e-21 1.436e-21
101583 GOODS-S 53.085228 -27.753881 4.580e-19 4.003e-19 3.441e-19 3.277e-19 2.610e-19 1.654e-19 1.566e-19 1.212e-19 1.646e-20 8.556e-21 8.159e-21 2.053e-21 1.200e-20 1.683e-20 7.842e-21 7.523e-21 7.409e-21 6.582e-21 8.279e-21 3.885e-21 2.273e-21 1.252e-21 3.560e-21 1.553e-21
111258 GOODS-S 53.085349 -27.731849 1.287e-19 2.142e-19 5.122e-19 7.289e-19 7.773e-19 7.363e-19 7.010e-19 6.769e-19 1.027e-19 4.947e-20 1.734e-20 1.352e-20 1.173e-20 1.865e-20 8.018e-21 7.771e-21 7.603e-21 5.518e-21 9.489e-21 3.599e-21 1.511e-21 8.152e-22 2.979e-21 1.447e-21
130378 GOODS-S 53.085350 -27.692995 1.831e-19 2.190e-19 3.003e-19 2.830e-19 2.564e-19 1.697e-19 1.289e-19 1.270e-19 2.126e-20 8.902e-21 -9.900e+01 8.903e-22 1.676e-20 2.485e-20 9.590e-21 9.272e-21 9.407e-21 8.353e-21 1.277e-20 6.489e-21 2.581e-21 1.251e-21 3.204e-21 1.649e-21
110255 GOODS-S 53.085363 -27.734417 4.897e-19 5.938e-19 5.577e-19 4.120e-19 3.246e-19 1.927e-19 1.612e-19 1.344e-19 1.144e-20 5.142e-21 -9.900e+01 -9.900e+01 1.307e-20 2.347e-20 1.009e-20 1.007e-20 1.030e-20 6.730e-21 1.199e-20 4.755e-21 1.541e-21 8.457e-22 3.160e-21 1.604e-21
134389 GOODS-S 53.085453 -27.683033 1.417e-18 1.027e-18 1.092e-18 1.563e-18 1.673e-18 1.537e-18 -9.900e+01 1.270e-18 4.296e-19 2.071e-19 1.162e-19 4.226e-20 1.789e-20 3.135e-20 1.610e-20 1.603e-20 1.595e-20 1.359e-20 -9.900e+01 1.043e-20 3.171e-21 1.782e-21 3.827e-21 1.945e-21
128666 GOODS-S 53.085564 -27.697149 -9.900e+01 -9.900e+01 7.746e-20 8.258e-20 6.772e-20 3.813e-20 4.998e-20 3.469e-20 5.006e-21 3.229e-21 -9.900e+01 6.749e-22 1.373e-20 1.982e-20 8.541e-21 8.162e-21 7.941e-21 6.294e-21 8.354e-21 4.672e-21 1.349e-21 7.419e-22 2.523e-21 1.308e-21
110553 GOODS-S 53.085603 -27.734697 2.790e-20 5.317e-20 1.396e-19 1.967e-19 1.959e-19 1.563e-19 1.353e-19 1.156e-19 1.774e-20 7.743e-21 6.880e-21 -9.900e+01 1.108e-20 1.891e-20 8.735e-21 8.456e-21 8.590e-21 5.621e-21 9.229e-21 4.156e-21 1.392e-21 7.678e-22 2.909e-21 1.467e-21
127435 GOODS-S 53.085607 -27.699932 6.547e-19 5.751e-19 3.093e-19 1.760e-19 1.350e-19 1.172e-19 1.069e-19 8.537e-20 1.154e-20 6.140e-21 7.863e-22 2.655e-21 9.891e-21 1.395e-20 5.928e-21 5.709e-21 5.546e-21 4.880e-21 6.003e-21 2.458e-21 1.282e-21 8.037e-22 2.926e-21 1.506e-21
